Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "THSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364429
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4209
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,5/11/15 11:50:00,24.77,81.70,21.46,1.3,3.0,209,896,0.0,4.19
2,5/11/15 12:00:00,24.19,83.30,21.21,1.0,3.5,208,934,0.0,4.20
3,5/11/15 12:10:00,23.54,85.20,20.94,0.8,2.8,205,636,0.0,4.20
4,5/11/15 12:20:00,23.35,86.10,20.92,0.5,2.8,216,511,0.0,4.20
5,5/11/15 12:30:00,22.85,86.70,20.54,1.3,4.0,197,466,0.0,4.20
6,5/11/15 12:40:00,22.73,86.90,20.46,0.5,2.8,213,369,0.0,4.20
7,5/11/15 12:50:00,22.03,90.30,20.40,0.0,1.3,180,396,0.4,4.20
8,5/11/15 13:00:00,22.25,90.80,20.70,0.3,2.3,212,496,0.0,4.20
9,5/11/15 13:10:00,22.49,89.80,20.76,0.0,0.8,211,354,0.0,4.20
10,5/11/15 13:20:00,21.63,91.70,20.25,0.5,2.0,337,311,0.0,4.20
11,5/11/15 13:30:00,21.77,94.30,20.84,0.8,2.3,7,251,0.0,4.20
12,5/11/15 13:40:00,21.75,93.00,20.59,1.0,2.5,15,246,0.0,4.20
13,5/11/15 13:50:00,21.41,92.30,20.14,0.8,2.8,355,266,0.0,4.20
14,5/11/15 14:00:00,21.22,93.30,20.12,0.5,2.5,355,319,0.0,4.20
15,5/11/15 14:10:00,21.70,92.10,20.39,0.5,1.8,15,446,0.0,4.20
16,5/11/15 14:20:00,21.56,91.10,20.07,1.0,3.5,352,519,0.0,4.20
17,5/11/15 14:30:00,22.42,90.50,20.81,1.0,3.3,7,916,0.0,4.20
18,5/11/15 14:40:00,22.58,87.20,20.37,1.0,2.8,15,774,0.0,4.20
19,5/11/15 14:50:00,22.39,86.20,20.00,1.3,3.3,25,446,0.0,4.20
20,5/11/15 15:00:00,22.51,84.90,19.87,1.5,3.8,21,321,0.0,4.20
21,5/11/15 15:10:00,22.63,82.00,19.43,1.5,3.8,11,294,0.0,4.20
22,5/11/15 15:20:00,22.80,80.60,19.31,1.0,2.8,7,319,0.0,4.20
23,5/11/15 15:30:00,22.75,80.90,19.33,0.8,2.0,3,294,0.0,4.20
24,5/11/15 15:40:00,22.47,79.70,18.81,0.8,2.5,350,329,0.0,4.20
25,5/11/15 15:50:00,22.42,80.90,19.00,0.8,2.5,6,331,0.0,4.20
26,5/11/15 16:00:00,22.87,79.90,19.24,0.8,2.0,21,271,0.0,4.20
27,5/11/15 16:10:00,22.70,78.50,18.80,0.5,2.3,7,166,0.0,4.20
28,5/11/15 16:20:00,22.58,79.90,18.96,0.0,1.0,63,184,0.0,4.20
29,5/11/15 16:30:00,22.18,79.20,18.43,0.5,2.3,4,159,0.0,4.20
30,5/11/15 16:40:00,22.61,77.40,18.48,0.3,2.3,355,171,0.0,4.20
31,5/11/15 16:50:00,22.11,77.30,17.97,0.0,1.0,24,151,0.0,4.20
32,5/11/15 17:00:00,22.13,80.20,18.58,0.0,0.0,27,101,0.0,4.20
33,5/11/15 17:10:00,22.06,80.70,18.61,0.0,0.3,25,94,0.0,4.19
34,5/11/15 17:20:00,21.27,81.60,18.02,0.0,2.0,354,54,0.0,4.20
35,5/11/15 17:30:00,21.34,83.10,18.38,0.0,0.0,354,31,0.0,4.20
36,5/11/15 17:40:00,21.44,84.40,18.72,0.0,0.0,354,26,0.0,4.20
37,5/11/15 17:50:00,21.60,84.90,18.98,0.0,0.0,355,21,0.0,4.20
38,5/11/15 18:00:00,21.10,84.00,18.32,0.0,0.5,355,24,0.0,4.20
39,5/11/15 18:10:00,21.17,83.90,18.37,0.0,1.3,14,19,0.0,4.20
40,5/11/15 18:20:00,21.22,84.80,18.59,0.0,0.8,41,14,0.0,4.20
41,5/11/15 18:30:00,20.60,84.40,17.90,0.3,2.5,352,6,0.0,4.20
42,5/11/15 18:40:00,20.46,85.40,17.95,0.0,1.5,4,1,0.0,4.20
43,5/11/15 18:50:00,20.70,86.90,18.46,0.0,0.3,48,1,0.0,4.20
44,5/11/15 19:00:00,20.75,87.20,18.56,0.0,1.0,59,1,0.0,4.20
45,5/11/15 19:10:00,20.34,84.90,17.74,0.8,2.5,4,1,0.0,4.20
46,5/11/15 19:20:00,20.27,85.30,17.74,0.5,3.3,1,1,0.0,4.20
47,5/11/15 19:30:00,20.48,86.30,18.14,0.0,1.8,31,1,0.0,4.20
48,5/11/15 19:40:00,20.15,83.80,17.35,0.5,2.5,10,1,0.0,4.20
49,5/11/15 19:50:00,20.25,82.20,17.13,0.8,4.0,3,1,0.0,4.20
50,5/11/15 20:00:00,20.25,81.90,17.08,0.0,1.0,25,1,0.0,4.20
51,5/11/15 20:10:00,20.58,82.60,17.54,0.8,4.3,27,1,0.0,4.20
52,5/11/15 20:20:00,20.32,80.40,16.85,0.0,2.5,25,1,0.0,4.20
53,5/11/15 20:30:00,20.32,81.20,17.01,0.0,0.5,28,1,0.0,4.20
54,5/11/15 20:40:00,21.32,75.90,16.92,1.3,4.0,42,1,0.0,4.20
55,5/11/15 20:50:00,21.10,75.60,16.65,0.0,0.8,49,1,0.0,4.20
56,5/11/15 21:00:00,21.15,75.40,16.65,0.0,1.0,29,1,0.0,4.20
57,5/11/15 21:10:00,20.46,75.70,16.04,0.0,0.8,38,1,0.0,4.20
58,5/11/15 21:20:00,20.60,76.10,16.27,0.0,0.0,39,1,0.0,4.20
59,5/11/15 21:30:00,19.96,78.80,16.19,0.0,0.0,39,1,0.0,4.20
60,5/11/15 21:40:00,20.22,77.40,16.16,0.0,1.0,1,1,0.0,4.20
61,5/11/15 21:50:00,20.13,78.20,16.23,0.0,0.8,4,1,0.0,4.20
62,5/11/15 22:00:00,20.32,77.30,16.23,0.0,0.8,37,1,0.0,4.21
63,5/11/15 22:10:00,19.77,77.70,15.78,0.0,0.5,29,1,0.0,4.20
64,5/11/15 22:20:00,19.48,78.90,15.75,0.0,0.0,28,1,0.0,4.20
65,5/11/15 22:30:00,20.53,77.20,16.42,0.0,1.5,39,1,0.0,4.20
66,5/11/15 22:40:00,21.27,71.20,15.87,0.5,5.3,60,1,0.0,4.20
67,5/11/15 22:50:00,20.46,70.40,14.91,1.0,3.5,4,1,0.0,4.25
68,5/11/15 23:00:00,20.77,73.60,15.90,0.0,1.0,66,1,0.0,4.19
69,5/11/15 23:10:00,21.27,70.70,15.75,0.0,1.8,32,1,0.0,4.19
70,5/11/15 23:20:00,21.72,68.70,15.74,0.0,1.3,11,1,0.0,4.20
71,5/11/15 23:30:00,20.70,70.90,15.25,0.5,1.8,355,1,0.0,4.19
72,5/11/15 23:40:00,20.91,71.70,15.63,0.5,1.5,25,1,0.0,4.20
73,5/11/15 23:50:00,20.86,72.10,15.67,0.3,1.8,20,1,0.0,4.20
74,5/12/15 00:00:00,20.84,71.60,15.54,0.3,2.0,4,1,0.0,4.20
75,5/12/15 00:10:00,20.51,72.80,15.48,0.0,0.8,22,1,0.0,4.19
76,5/12/15 00:20:00,20.86,71.30,15.50,0.0,0.5,24,1,0.0,4.20
77,5/12/15 00:30:00,20.98,71.70,15.70,0.0,1.3,18,1,0.0,4.20
78,5/12/15 00:40:00,21.03,71.40,15.68,0.5,2.0,17,1,0.0,4.20
79,5/12/15 00:50:00,20.48,72.50,15.39,0.0,1.3,38,1,0.0,4.20
80,5/12/15 01:00:00,20.67,72.60,15.60,0.0,1.0,66,1,0.0,4.20
81,5/12/15 01:10:00,20.41,72.60,15.34,0.0,1.0,350,1,0.0,4.20
82,5/12/15 01:20:00,19.94,75.00,15.39,0.0,0.0,350,1,0.0,4.20
83,5/12/15 01:30:00,20.89,73.50,16.00,0.0,0.8,6,1,0.0,4.19
84,5/12/15 01:40:00,21.03,71.80,15.77,0.3,2.0,24,1,0.0,4.20
85,5/12/15 01:50:00,20.77,71.70,15.49,0.0,1.3,4,1,0.0,4.20
86,5/12/15 02:00:00,20.32,72.80,15.30,0.0,1.0,316,1,0.0,4.20
87,5/12/15 02:10:00,20.65,72.50,15.55,0.0,1.8,17,1,0.0,4.20
88,5/12/15 02:20:00,20.79,72.50,15.69,0.0,1.0,49,1,0.0,4.20
89,5/12/15 02:30:00,20.94,71.60,15.63,0.3,1.3,38,1,0.0,4.20
90,5/12/15 02:40:00,20.51,72.10,15.33,0.0,0.8,17,1,0.0,4.20
91,5/12/15 02:50:00,20.72,72.70,15.66,0.0,1.8,1,1,0.0,4.20
92,5/12/15 03:00:00,20.27,73.60,15.42,0.0,0.0,343,1,0.0,4.20
93,5/12/15 03:10:00,20.15,75.00,15.60,0.0,0.0,343,1,0.0,4.20
94,5/12/15 03:20:00,20.29,75.70,15.88,0.0,0.0,343,1,0.0,4.20
95,5/12/15 03:30:00,20.44,74.30,15.73,0.0,0.8,0,1,0.0,4.20
96,5/12/15 03:40:00,20.25,74.80,15.65,0.0,0.8,6,1,0.0,4.20
97,5/12/15 03:50:00,20.27,74.90,15.69,0.3,2.0,34,1,0.0,4.20
98,5/12/15 04:00:00,20.15,75.60,15.72,0.0,0.8,48,1,0.0,4.20
99,5/12/15 04:10:00,20.72,73.90,15.92,0.8,2.0,49,1,0.0,4.20
100,5/12/15 04:20:00,20.48,73.20,15.54,0.5,2.5,0,1,0.0,4.20
101,5/12/15 04:30:00,20.53,73.40,15.63,0.3,1.5,355,1,0.0,4.20
102,5/12/15 04:40:00,20.01,73.50,15.15,0.5,2.0,48,1,0.0,4.20
103,5/12/15 04:50:00,20.32,75.40,15.84,0.3,1.5,122,1,0.0,4.20
104,5/12/15 05:00:00,19.77,75.80,15.40,0.0,1.0,197,1,0.0,4.20
105,5/12/15 05:10:00,19.56,76.30,15.29,0.0,1.0,48,1,0.0,4.20
106,5/12/15 05:20:00,19.32,78.30,15.47,0.0,0.8,161,1,0.0,4.20
107,5/12/15 05:30:00,19.06,80.50,15.64,0.0,0.8,140,11,0.0,4.20
108,5/12/15 05:40:00,19.08,80.30,15.63,0.0,0.5,107,24,0.0,4.20
109,5/12/15 05:50:00,19.25,80.80,15.89,0.0,0.8,81,39,0.0,4.20
110,5/12/15 06:00:00,19.15,80.60,15.76,0.0,1.3,29,64,0.0,4.20
111,5/12/15 06:10:00,19.51,80.30,16.05,0.3,1.5,21,81,0.0,4.20
112,5/12/15 06:20:00,19.53,79.80,15.97,0.0,1.0,27,81,0.0,4.20
113,5/12/15 06:30:00,19.37,79.40,15.73,0.0,1.3,14,99,0.0,4.20
114,5/12/15 06:40:00,19.27,80.50,15.85,0.0,0.5,345,119,0.0,4.20
115,5/12/15 06:50:00,20.48,79.10,16.76,0.0,0.0,345,284,0.0,4.20
116,5/12/15 07:00:00,22.18,74.60,17.47,0.0,0.8,74,426,0.0,4.20
117,5/12/15 07:10:00,21.41,72.80,16.35,0.0,0.8,98,251,0.0,4.22
118,5/12/15 07:20:00,21.51,74.30,16.76,0.0,1.3,97,284,0.0,4.20
119,5/12/15 07:30:00,21.80,73.50,16.87,0.0,1.3,25,381,0.0,4.20
120,5/12/15 07:40:00,23.23,70.40,17.57,0.3,1.3,15,756,0.0,4.20
121,5/12/15 07:50:00,22.87,66.50,16.32,1.0,2.5,3,696,0.0,4.20
122,5/12/15 08:00:00,23.16,66.70,16.65,0.3,1.0,22,571,0.0,4.20
123,5/12/15 08:10:00,25.36,62.60,17.72,0.0,0.8,3,884,0.0,4.20
124,5/12/15 08:20:00,24.77,58.30,16.05,0.5,1.8,352,974,0.0,4.20
125,5/12/15 08:30:00,25.14,58.00,16.31,0.3,1.3,354,1054,0.0,4.20
126,5/12/15 08:40:00,27.06,55.20,17.33,0.0,0.8,340,1006,0.0,4.19
127,5/12/15 08:50:00,27.83,54.50,17.83,0.0,1.5,309,1099,0.0,4.20
