Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "PMSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364428
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4208
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,2/5/16 15:20:00,23.81,55.80,14.47,0.5,2.8,338,369,0.0,4.20
2,2/5/16 15:30:00,23.50,56.10,14.26,0.5,2.5,331,306,0.0,4.20
3,2/5/16 15:40:00,23.52,56.30,14.34,0.3,2.3,1,306,0.0,4.20
4,2/5/16 15:50:00,23.38,56.70,14.31,0.3,2.0,323,266,0.0,4.20
5,2/5/16 16:00:00,23.45,56.70,14.38,0.3,2.3,8,249,0.0,4.20
6,2/5/16 16:10:00,23.18,56.40,14.05,0.3,1.8,330,194,0.0,4.19
7,2/5/16 16:20:00,23.09,56.30,13.94,0.0,1.5,321,141,0.0,4.19
8,2/5/16 16:30:00,22.70,56.30,13.58,0.3,1.5,299,116,0.0,4.20
9,2/5/16 16:40:00,22.70,56.40,13.61,0.3,1.5,341,106,0.0,4.19
10,2/5/16 16:50:00,22.56,56.40,13.47,0.3,1.8,3,91,0.0,4.20
11,2/5/16 17:00:00,22.42,56.90,13.47,0.0,0.5,355,74,0.0,4.20
12,2/5/16 17:10:00,22.18,57.40,13.38,0.0,0.3,355,51,0.0,4.20
13,2/5/16 17:20:00,21.91,57.90,13.27,0.0,1.0,11,34,0.0,4.20
14,2/5/16 17:30:00,21.60,58.40,13.11,0.0,0.5,46,19,0.0,4.20
15,2/5/16 17:40:00,21.13,59.50,12.95,0.0,0.5,46,9,0.0,4.20
16,2/5/16 17:50:00,20.56,61.60,12.94,0.0,0.0,46,1,0.0,4.20
17,2/5/16 18:00:00,20.13,63.80,13.07,0.0,0.0,48,1,0.0,4.20
18,2/5/16 18:10:00,19.77,66.40,13.35,0.0,0.0,48,1,0.0,4.20
19,2/5/16 18:20:00,19.37,68.40,13.42,0.0,0.0,51,1,0.0,4.20
20,2/5/16 18:30:00,19.17,69.70,13.53,0.0,0.0,51,1,0.0,4.21
21,2/5/16 18:40:00,18.87,71.60,13.64,0.0,0.0,51,1,0.0,4.20
22,2/5/16 18:50:00,18.63,72.20,13.54,0.0,0.0,51,1,0.0,4.20
23,2/5/16 19:00:00,18.41,73.70,13.65,0.0,0.0,51,1,0.0,4.20
24,2/5/16 19:10:00,18.34,74.70,13.79,0.0,0.0,51,1,0.0,4.20
25,2/5/16 19:20:00,18.32,75.40,13.91,0.0,0.0,51,1,0.0,4.20
26,2/5/16 19:30:00,18.06,76.00,13.78,0.0,0.0,51,1,0.0,4.20
27,2/5/16 19:40:00,17.84,76.60,13.69,0.0,0.0,51,1,0.0,4.20
28,2/5/16 19:50:00,17.68,77.50,13.71,0.0,0.0,51,1,0.0,4.20
29,2/5/16 20:00:00,17.70,78.40,13.91,0.0,0.0,51,1,0.0,4.20
30,2/5/16 20:10:00,17.58,78.90,13.90,0.0,0.0,51,1,0.0,4.20
31,2/5/16 20:20:00,17.61,79.30,14.00,0.0,0.0,51,1,0.0,4.20
32,2/5/16 20:30:00,17.51,79.40,13.92,0.0,0.0,51,1,0.0,4.20
33,2/5/16 20:40:00,17.06,80.10,13.62,0.0,0.0,51,1,0.0,4.20
34,2/5/16 20:50:00,16.80,80.90,13.52,0.0,0.0,51,1,0.0,4.20
35,2/5/16 21:00:00,16.58,81.60,13.44,0.0,0.0,51,1,0.0,4.20
36,2/5/16 21:10:00,16.37,82.10,13.32,0.0,0.0,59,1,0.0,4.20
37,2/5/16 21:20:00,16.27,82.90,13.38,0.0,0.0,62,1,0.0,4.20
38,2/5/16 21:30:00,16.06,83.50,13.28,0.0,0.0,62,1,0.0,4.20
39,2/5/16 21:40:00,15.56,83.90,12.86,0.0,0.0,62,1,0.0,4.25
40,2/5/16 21:50:00,15.60,84.70,13.06,0.0,0.0,62,1,0.0,4.20
41,2/5/16 22:00:00,15.34,84.90,12.83,0.0,0.0,62,1,0.0,4.20
42,2/5/16 22:10:00,15.34,85.30,12.91,0.0,0.0,62,1,0.0,4.20
43,2/5/16 22:20:00,15.27,85.40,12.85,0.0,0.0,62,1,0.0,4.20
44,2/5/16 22:30:00,15.37,85.80,13.02,0.0,0.0,62,1,0.0,4.20
45,2/5/16 22:40:00,15.08,85.70,12.72,0.0,0.0,62,1,0.0,4.20
46,2/5/16 22:50:00,15.34,86.30,13.08,0.0,0.0,62,1,0.0,4.20
47,2/5/16 23:00:00,15.29,86.40,13.05,0.0,0.0,62,1,0.0,4.20
48,2/5/16 23:10:00,15.27,86.30,13.01,0.0,0.0,62,1,0.0,4.20
49,2/5/16 23:20:00,15.20,86.50,12.98,0.0,0.3,62,1,0.0,4.20
50,2/5/16 23:30:00,15.22,86.80,13.05,0.0,0.0,62,1,0.0,4.20
51,2/5/16 23:40:00,15.08,86.70,12.90,0.0,0.3,122,1,0.0,4.20
52,2/5/16 23:50:00,14.84,87.50,12.80,0.0,0.0,128,1,0.0,4.20
53,2/6/16 00:00:00,14.46,87.90,12.49,0.0,0.0,128,1,0.0,4.17
54,2/6/16 00:10:00,14.39,88.40,12.51,0.0,0.0,128,1,0.0,4.20
55,2/6/16 00:20:00,14.36,88.50,12.50,0.0,0.0,128,1,0.0,4.20
56,2/6/16 00:30:00,14.41,88.40,12.53,0.0,0.0,128,1,0.0,4.20
57,2/6/16 00:40:00,14.22,88.50,12.36,0.0,0.0,128,1,0.0,4.20
58,2/6/16 00:50:00,14.24,88.80,12.44,0.0,0.0,128,1,0.0,4.20
59,2/6/16 01:00:00,14.17,88.90,12.38,0.0,0.0,128,1,0.0,4.20
60,2/6/16 01:10:00,14.19,88.60,12.35,0.0,0.0,128,1,0.0,4.20
61,2/6/16 01:20:00,14.65,88.50,12.79,0.0,0.0,128,1,0.0,4.20
62,2/6/16 01:30:00,14.31,87.80,12.33,0.0,0.0,128,1,0.0,4.20
63,2/6/16 01:40:00,14.07,88.20,12.17,0.0,0.0,128,1,0.0,4.20
64,2/6/16 01:50:00,13.81,88.50,11.96,0.0,0.0,128,1,0.0,4.20
65,2/6/16 02:00:00,13.88,89.00,12.11,0.0,0.0,128,1,0.0,4.19
66,2/6/16 02:10:00,13.93,89.40,12.23,0.0,0.0,128,1,0.0,4.20
67,2/6/16 02:20:00,13.98,89.50,12.29,0.0,0.0,128,1,0.0,4.20
68,2/6/16 02:30:00,14.00,89.50,12.32,0.0,0.0,128,1,0.0,4.25
69,2/6/16 02:40:00,13.76,89.40,12.06,0.0,0.0,128,1,0.0,4.20
70,2/6/16 02:50:00,13.55,89.50,11.87,0.0,0.0,128,1,0.0,4.20
71,2/6/16 03:00:00,13.76,90.00,12.17,0.0,0.0,128,1,0.0,4.20
72,2/6/16 03:10:00,13.98,90.20,12.41,0.0,0.0,128,1,0.0,4.20
73,2/6/16 03:20:00,13.76,89.70,12.12,0.0,0.0,128,1,0.0,4.20
74,2/6/16 03:30:00,13.86,89.70,12.21,0.0,0.0,128,1,0.0,4.20
75,2/6/16 03:40:00,13.55,89.60,11.88,0.0,0.0,128,1,0.0,4.20
76,2/6/16 03:50:00,13.35,90.10,11.78,0.0,0.0,128,1,0.0,4.20
77,2/6/16 04:00:00,13.38,90.30,11.84,0.0,0.0,128,1,0.0,4.19
78,2/6/16 04:10:00,13.64,90.50,12.13,0.0,0.0,128,1,0.0,4.20
79,2/6/16 04:20:00,13.71,90.40,12.19,0.0,0.0,128,1,0.0,4.20
80,2/6/16 04:30:00,13.98,90.20,12.41,0.0,0.0,128,1,0.0,4.20
81,2/6/16 04:40:00,13.98,90.00,12.38,0.0,0.0,128,1,0.0,4.20
82,2/6/16 04:50:00,13.88,89.80,12.25,0.0,0.0,128,1,0.0,4.20
83,2/6/16 05:00:00,13.69,89.90,12.08,0.0,0.0,128,1,0.0,4.20
84,2/6/16 05:10:00,13.69,90.10,12.11,0.0,0.0,128,1,0.0,4.20
85,2/6/16 05:20:00,13.52,90.30,11.98,0.0,0.0,128,1,0.0,4.20
86,2/6/16 05:30:00,13.83,90.30,12.29,0.0,0.0,128,1,0.0,4.20
87,2/6/16 05:40:00,13.57,89.90,11.96,0.0,0.0,128,1,0.0,4.20
88,2/6/16 05:50:00,13.50,90.20,11.94,0.0,0.0,128,1,0.0,4.20
89,2/6/16 06:00:00,13.38,90.50,11.87,0.0,0.0,128,1,0.0,4.20
90,2/6/16 06:10:00,13.14,90.50,11.63,0.0,0.0,128,1,0.0,4.20
91,2/6/16 06:20:00,12.94,90.70,11.47,0.0,0.0,128,1,0.0,4.22
92,2/6/16 06:30:00,13.43,91.20,12.03,0.0,0.0,128,1,0.0,4.20
93,2/6/16 06:40:00,13.18,90.80,11.73,0.0,0.0,128,1,0.0,4.20
94,2/6/16 06:50:00,13.26,90.90,11.82,0.0,0.0,128,11,0.0,4.20
95,2/6/16 07:00:00,13.28,90.70,11.81,0.0,0.0,128,26,0.0,4.20
96,2/6/16 07:10:00,13.62,90.70,12.14,0.0,0.0,128,41,0.0,4.20
97,2/6/16 07:20:00,13.86,90.20,12.29,0.0,0.0,128,59,0.0,4.20
98,2/6/16 07:30:00,13.95,89.90,12.34,0.0,0.0,128,101,0.0,4.20
99,2/6/16 07:40:00,14.58,90.00,12.97,0.0,0.0,128,154,0.0,4.22
100,2/6/16 07:50:00,15.87,89.30,14.13,0.0,0.0,128,201,0.0,4.20
101,2/6/16 08:00:00,16.84,87.30,14.74,0.0,0.0,126,249,0.0,4.20
102,2/6/16 08:10:00,17.82,83.90,15.08,0.0,0.0,126,314,0.0,4.20
103,2/6/16 08:20:00,18.63,80.50,15.23,0.0,0.0,133,386,0.0,4.20
104,2/6/16 08:30:00,18.94,78.60,15.16,0.0,0.0,135,446,0.0,4.20
105,2/6/16 08:40:00,19.53,76.60,15.33,0.0,0.0,135,454,0.0,4.20
106,2/6/16 08:50:00,20.29,74.10,15.55,0.0,0.0,135,459,0.0,4.20
107,2/6/16 09:00:00,20.77,71.70,15.49,0.0,0.0,136,551,0.0,4.20
108,2/6/16 09:10:00,21.34,69.10,15.47,0.0,0.0,136,614,0.0,4.20
109,2/6/16 09:20:00,21.60,66.50,15.12,0.0,0.0,136,674,0.0,4.20
110,2/6/16 09:30:00,22.13,63.90,15.00,0.0,0.5,173,704,0.0,4.20
111,2/6/16 09:40:00,22.90,61.10,15.02,0.0,0.5,45,739,0.0,4.20
112,2/6/16 09:50:00,22.99,58.80,14.52,0.0,0.5,347,789,0.0,4.16
113,2/6/16 10:00:00,23.50,57.70,14.70,0.0,1.3,66,829,0.0,4.19
114,2/6/16 10:10:00,23.69,56.40,14.52,0.0,1.3,4,884,0.0,4.20
115,2/6/16 10:20:00,23.66,55.80,14.33,0.3,2.3,18,899,0.0,4.22
116,2/6/16 10:30:00,23.88,54.80,14.26,0.5,2.3,4,936,0.0,4.20
117,2/6/16 10:40:00,24.19,53.30,14.12,0.5,2.5,355,964,0.0,4.20
118,2/6/16 10:50:00,24.60,52.00,14.12,0.3,3.0,355,1004,0.0,4.20
119,2/6/16 11:00:00,25.02,52.10,14.53,0.5,2.8,347,1034,0.0,4.20
120,2/6/16 11:10:00,24.24,52.50,13.93,1.0,3.3,345,1046,0.0,4.20
121,2/6/16 11:20:00,25.04,52.70,14.73,0.5,3.0,10,1066,0.0,4.20
122,2/6/16 11:30:00,25.33,51.20,14.55,0.3,3.0,324,1066,0.0,4.20
123,2/6/16 11:40:00,25.50,50.90,14.61,0.8,3.0,343,1076,0.0,4.20
124,2/6/16 11:50:00,24.94,52.00,14.43,0.5,3.8,347,1081,0.0,4.19
125,2/6/16 12:00:00,25.02,53.30,14.88,1.0,3.0,351,1096,0.0,4.20
126,2/6/16 12:10:00,25.14,54.40,15.31,1.0,3.3,319,659,0.0,4.20
127,2/6/16 12:20:00,25.55,53.50,15.43,1.3,4.3,354,976,0.0,4.20
