Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Baylling HSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364430
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4210
Series Info: 
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 4
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","PAR, uE","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","Rain, mm","Batt, V"
1,2/13/15 15:40:00,444,10.66,55.30,2.08,0.5,2.8,3,0.0,4.06
2,2/13/15 15:50:00,429,10.25,55.80,1.82,0.5,2.5,18,0.0,4.07
3,2/13/15 16:00:00,399,10.08,55.60,1.61,0.3,2.8,24,0.0,4.07
4,2/13/15 16:10:00,341,10.22,54.80,1.54,0.3,2.0,24,0.0,4.07
5,2/13/15 16:20:00,284,9.85,56.20,1.55,0.8,3.0,27,0.0,4.07
6,2/13/15 16:30:00,231,9.61,57.30,1.59,0.5,3.3,355,0.0,4.09
7,2/13/15 16:40:00,159,9.34,58.20,1.55,1.0,3.5,25,0.0,4.07
8,2/13/15 16:50:00,114,9.11,59.30,1.60,1.0,3.3,4,0.0,4.07
9,2/13/15 17:00:00,91,9.01,59.60,1.58,0.5,2.8,354,0.0,4.07
10,2/13/15 17:10:00,74,8.64,60.80,1.51,1.5,4.0,15,0.0,4.07
11,2/13/15 17:20:00,26,8.29,63.90,1.87,0.8,2.8,58,0.0,4.07
12,2/13/15 17:30:00,11,8.47,63.20,1.88,0.0,2.0,110,0.0,4.08
13,2/13/15 17:40:00,4,8.27,62.80,1.61,0.0,1.5,14,0.0,4.07
14,2/13/15 17:50:00,1,8.05,64.40,1.74,0.0,0.0,340,0.0,4.07
15,2/13/15 18:00:00,1,7.84,66.10,1.92,0.0,0.3,340,0.0,4.07
16,2/13/15 18:10:00,1,7.97,66.70,2.16,0.0,2.5,279,0.0,4.07
17,2/13/15 18:20:00,1,7.79,66.10,1.87,0.0,1.3,272,0.0,4.07
18,2/13/15 18:30:00,1,7.67,65.90,1.71,0.0,1.5,237,0.0,4.08
19,2/13/15 18:40:00,1,7.27,67.60,1.68,0.0,0.5,310,0.0,4.07
20,2/13/15 18:50:00,1,7.09,69.50,1.90,0.0,0.0,309,0.0,4.07
21,2/13/15 19:00:00,1,6.99,72.30,2.36,0.0,0.3,277,0.0,4.07
22,2/13/15 19:10:00,1,6.99,71.70,2.24,0.0,0.8,239,0.0,4.07
23,2/13/15 19:20:00,1,6.69,73.90,2.37,0.0,1.3,229,0.0,4.07
24,2/13/15 19:30:00,1,6.46,76.00,2.54,0.0,0.5,226,0.0,4.07
25,2/13/15 19:40:00,1,6.33,78.70,2.91,0.0,0.5,229,0.0,4.07
26,2/13/15 19:50:00,1,6.46,78.40,2.98,0.0,0.3,229,0.0,4.07
27,2/13/15 20:00:00,1,6.38,77.90,2.82,0.0,0.0,222,0.0,4.07
28,2/13/15 20:10:00,1,6.15,79.80,2.93,0.0,0.0,177,0.0,4.07
29,2/13/15 20:20:00,1,6.15,80.40,3.04,0.0,0.8,167,0.0,4.07
30,2/13/15 20:30:00,1,6.20,79.10,2.86,0.0,0.5,199,0.0,4.07
31,2/13/15 20:40:00,1,5.85,81.50,2.93,0.0,0.0,197,0.0,4.07
32,2/13/15 20:50:00,1,5.72,82.20,2.93,0.0,0.5,197,0.0,4.07
33,2/13/15 21:00:00,1,5.67,83.90,3.17,0.0,0.5,198,0.0,4.07
34,2/13/15 21:10:00,1,5.59,83.70,3.06,0.0,0.0,198,0.0,4.07
35,2/13/15 21:20:00,1,5.44,84.50,3.04,0.0,0.0,197,0.0,4.07
36,2/13/15 21:30:00,1,5.46,85.40,3.21,0.0,0.0,197,0.0,4.07
37,2/13/15 21:40:00,1,5.51,85.20,3.23,0.0,0.0,197,0.0,4.06
38,2/13/15 21:50:00,1,5.26,86.40,3.18,0.0,0.0,206,0.0,4.07
39,2/13/15 22:00:00,1,5.41,86.40,3.33,0.0,0.3,225,0.0,4.07
40,2/13/15 22:10:00,1,5.49,85.30,3.22,0.0,0.0,225,0.0,4.07
41,2/13/15 22:20:00,1,5.33,85.50,3.10,0.0,0.0,225,0.0,4.07
42,2/13/15 22:30:00,1,5.41,85.70,3.21,0.0,0.0,225,0.0,4.07
43,2/13/15 22:40:00,1,5.51,85.00,3.20,0.0,0.5,225,0.0,4.07
44,2/13/15 22:50:00,1,5.13,86.40,3.05,0.0,0.0,225,0.0,4.07
45,2/13/15 23:00:00,1,5.00,87.50,3.10,0.0,0.0,225,0.0,4.07
46,2/13/15 23:10:00,1,4.74,87.80,2.89,0.0,0.0,225,0.0,4.07
47,2/13/15 23:20:00,1,4.53,88.80,2.85,0.0,0.0,225,0.0,4.07
48,2/13/15 23:30:00,1,4.12,88.70,2.42,0.0,0.0,225,0.0,4.07
49,2/13/15 23:40:00,1,3.85,89.10,2.23,0.0,0.5,229,0.0,4.09
50,2/13/15 23:50:00,1,3.67,88.50,1.95,0.0,0.5,240,0.0,4.10
51,2/14/15 00:00:00,1,3.85,89.30,2.26,0.0,0.8,240,0.0,4.07
52,2/14/15 00:10:00,1,3.19,88.40,1.46,0.0,0.5,237,0.0,4.07
53,2/14/15 00:20:00,1,3.25,90.40,1.83,0.0,0.8,240,0.0,4.07
54,2/14/15 00:30:00,1,3.04,90.20,1.59,0.3,1.5,223,0.0,4.07
55,2/14/15 00:40:00,1,3.01,89.60,1.47,0.0,1.3,223,0.0,4.06
56,2/14/15 00:50:00,1,3.09,89.00,1.45,0.0,2.0,237,0.0,4.07
57,2/14/15 01:00:00,1,3.04,87.60,1.18,0.0,1.3,184,0.0,4.07
58,2/14/15 01:10:00,1,2.72,88.30,0.98,0.0,0.8,225,0.0,4.07
59,2/14/15 01:20:00,1,2.26,88.10,0.50,0.0,0.5,239,0.0,4.07
60,2/14/15 01:30:00,1,1.86,90.30,0.44,0.0,0.0,241,0.0,4.07
61,2/14/15 01:40:00,1,2.58,92.70,1.52,0.0,1.3,233,0.0,4.07
62,2/14/15 01:50:00,1,2.66,91.10,1.36,0.0,1.5,226,0.0,4.07
63,2/14/15 02:00:00,1,1.64,91.00,0.33,0.0,1.0,168,0.0,4.07
64,2/14/15 02:10:00,1,1.62,92.80,0.58,0.0,0.3,209,0.0,4.07
65,2/14/15 02:20:00,1,1.70,92.00,0.54,0.0,0.3,232,0.0,4.07
66,2/14/15 02:30:00,1,1.62,92.60,0.55,0.0,0.0,223,0.0,4.07
67,2/14/15 02:40:00,1,1.56,92.80,0.52,0.0,1.0,241,0.0,4.06
68,2/14/15 02:50:00,1,1.53,92.50,0.45,0.0,0.3,234,0.0,4.06
69,2/14/15 03:00:00,1,1.53,92.40,0.43,0.0,0.8,232,0.0,4.06
70,2/14/15 03:10:00,1,1.32,92.30,0.20,0.0,0.0,230,0.0,4.07
71,2/14/15 03:20:00,1,1.18,92.70,0.13,0.0,0.0,230,0.0,4.07
72,2/14/15 03:30:00,1,0.99,92.70,-0.06,0.0,1.3,244,0.0,4.07
73,2/14/15 03:40:00,1,1.34,93.20,0.36,0.0,1.0,236,0.0,4.06
74,2/14/15 03:50:00,1,1.18,91.90,0.01,0.0,0.8,230,0.0,4.06
75,2/14/15 04:00:00,1,1.02,92.00,-0.14,0.0,1.0,229,0.0,4.07
76,2/14/15 04:10:00,1,0.77,92.70,-0.28,0.0,0.0,229,0.0,4.06
77,2/14/15 04:20:00,1,0.60,93.40,-0.34,0.0,0.0,229,0.0,4.07
78,2/14/15 04:30:00,1,0.47,94.00,-0.39,0.0,0.0,229,0.0,4.07
79,2/14/15 04:40:00,1,0.36,94.30,-0.46,0.0,0.0,229,0.0,4.06
80,2/14/15 04:50:00,1,0.58,94.50,-0.21,0.0,0.3,232,0.0,4.06
81,2/14/15 05:00:00,1,0.99,93.60,0.07,0.0,0.0,236,0.0,4.06
82,2/14/15 05:10:00,1,0.44,92.70,-0.61,0.0,0.0,237,0.0,4.06
83,2/14/15 05:20:00,1,0.88,92.60,-0.19,0.0,0.0,237,0.0,4.06
84,2/14/15 05:30:00,1,0.66,92.50,-0.42,0.0,0.0,237,0.0,4.06
85,2/14/15 05:40:00,1,0.99,92.50,-0.09,0.0,0.8,233,0.0,4.06
86,2/14/15 05:50:00,1,0.19,91.40,-1.05,0.0,0.0,230,0.0,4.06
87,2/14/15 06:00:00,1,0.19,93.30,-0.77,0.0,0.0,230,0.0,4.06
88,2/14/15 06:10:00,1,0.49,92.90,-0.52,0.0,0.8,233,0.0,4.06
89,2/14/15 06:20:00,1,0.38,92.10,-0.75,0.0,0.0,234,0.0,4.06
90,2/14/15 06:30:00,1,-0.14,92.60,-1.20,0.0,0.0,234,0.0,4.06
91,2/14/15 06:40:00,11,-0.12,93.60,-1.03,0.0,0.0,234,0.0,4.06
92,2/14/15 06:50:00,26,-0.17,93.80,-1.05,0.0,0.0,234,0.0,4.06
93,2/14/15 07:00:00,41,-0.17,93.80,-1.05,0.0,0.0,234,0.0,4.06
94,2/14/15 07:10:00,54,-0.06,94.10,-0.90,0.0,0.0,234,0.0,4.06
95,2/14/15 07:20:00,69,0.27,93.90,-0.60,0.0,0.3,234,0.0,4.06
96,2/14/15 07:30:00,81,-0.12,93.10,-1.10,0.0,0.0,227,0.0,4.06
97,2/14/15 07:40:00,96,0.13,94.10,-0.70,0.0,0.3,229,0.0,4.06
98,2/14/15 07:50:00,111,0.74,93.60,-0.17,0.0,0.3,229,0.0,4.06
99,2/14/15 08:00:00,201,1.15,91.80,-0.03,0.0,0.0,229,0.0,4.06
100,2/14/15 08:10:00,509,2.58,89.50,1.03,0.0,0.0,229,0.0,4.06
101,2/14/15 08:20:00,576,3.93,85.20,1.68,0.0,0.0,229,0.0,4.06
102,2/14/15 08:30:00,649,5.62,81.60,2.72,0.0,0.0,229,0.0,4.06
103,2/14/15 08:40:00,724,6.28,79.30,2.97,0.0,0.5,233,0.0,4.06
104,2/14/15 08:50:00,796,6.69,74.70,2.52,0.0,1.8,285,0.0,4.06
105,2/14/15 09:00:00,864,6.94,73.30,2.50,0.0,1.0,3,0.0,4.06
106,2/14/15 09:10:00,929,7.72,69.00,2.40,0.0,1.0,355,0.0,4.06
107,2/14/15 09:20:00,994,8.69,64.90,2.47,0.0,1.0,291,0.0,4.06
108,2/14/15 09:30:00,1054,9.41,60.70,2.21,0.0,1.0,347,0.0,4.07
109,2/14/15 09:40:00,1106,9.36,57.00,1.29,0.0,1.3,4,0.0,4.06
110,2/14/15 09:50:00,1161,10.76,55.00,2.10,0.0,0.8,58,0.0,4.06
111,2/14/15 10:00:00,1214,10.91,52.50,1.58,0.3,1.8,18,0.0,4.06
112,2/14/15 10:10:00,1264,11.13,49.60,0.99,0.5,2.0,10,0.0,4.06
113,2/14/15 10:20:00,1306,11.59,47.00,0.67,0.5,2.8,21,0.0,4.06
114,2/14/15 10:30:00,496,11.83,45.70,0.51,1.0,3.0,22,0.0,4.07
115,2/14/15 10:40:00,181,11.71,46.00,0.49,2.0,4.0,18,0.0,4.06
116,2/14/15 10:50:00,186,11.64,45.90,0.39,2.0,4.3,21,0.0,4.06
117,2/14/15 11:00:00,1181,12.17,44.80,0.54,2.3,4.3,20,0.0,4.06
118,2/14/15 11:10:00,1479,12.70,44.20,0.84,2.5,4.5,17,0.0,4.07
119,2/14/15 11:20:00,1506,12.70,44.00,0.77,3.0,4.8,20,0.0,4.07
120,2/14/15 11:30:00,1531,13.23,43.10,0.97,3.0,5.3,21,0.0,4.08
121,2/14/15 11:40:00,1546,13.35,42.80,0.98,3.3,6.5,25,0.0,4.07
122,2/14/15 11:50:00,1561,13.62,44.40,1.73,3.3,6.3,25,0.0,4.06
123,2/14/15 12:00:00,1571,13.69,45.20,2.05,2.8,6.3,22,0.0,4.05
124,2/14/15 12:10:00,1579,13.86,43.40,1.63,3.3,6.5,29,0.0,4.06
125,2/14/15 12:20:00,1574,14.00,40.70,0.87,3.3,6.3,27,0.0,4.07
126,2/14/15 12:30:00,1579,14.39,40.40,1.11,3.0,7.1,8,0.0,4.07
